tag,cfg,class,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
v03.0.0,AI,A1,-7.2376875,-13.0866875,-15.414325,-8.0817375,-5.585325,-6.8906,-7.64985,-7.75105,-7.0847625,-11.8394,-7.2335875,-13.0839875,-15.3879,-8.1278
v03.0.0,AI,A2,-6.554263157894736,-15.423436842105263,-18.398852631578947,-7.531810526315789,-5.5017736842105265,-6.207921052631579,-6.708957894736843,-6.429231578947369,-5.69128947368421,-9.826352631578947,-6.557142105263158,-15.420526315789473,-18.4115,-7.325715789473684
v03.0.0,AI,A3,-6.112625,-15.970625,-19.6917,-7.2296875,-5.8835125,-5.87685,-5.0095,-5.2166125,-6.1944125,-9.90175,-6.1141,-15.9687625,-19.704625,-6.8257
v03.0.0,AI,A4,-5.94735,-23.411033333333332,-28.619,-7.63305,-7.8919,-6.284983333333333,-6.1388,-5.716466666666666,-4.854466666666666,-10.583383333333334,-5.947833333333333,-23.429783333333333,-28.50315,-6.8383666666666665
v03.0.0,AI,A5,-4.06385,-16.262475000000002,-16.51125,-5.27915,-4.891525,-4.642225,-3.97965,-4.042025,-5.10525,-9.209900000000001,-4.0595,-16.373825,-16.60155,-4.54915
v03.0.0,AI,B1,-8.1021,-17.45344,-18.232570000000003,-9.094800000000001,-7.102939999999999,-8.129529999999999,-6.29742,-5.96483,-6.82654,-11.88783,-8.138630000000001,-17.51269,-18.27853,-8.92228
v03.0.0,AI,B2,-10.673366666666666,-22.04897777777778,-22.980844444444447,-11.865933333333333,-10.717555555555556,-11.059622222222222,-9.259077777777778,-8.812144444444444,-11.601111111111111,-18.632288888888887,-10.716577777777779,-22.146944444444443,-22.988722222222222,-11.738155555555556
v03.0.0,AI,E,-5.77763125,-16.395131250000002,-16.3933875,-7.21946875,-4.83696875,-5.162825,-7.50896875,-7.40155625,-6.14729375,-9.28768125,-5.64740625,-16.25259375,-16.1116,-6.0801875
v03.0.0,AI,G1,-8.598875,-29.563299999999998,-48.483000000000004,-12.46275,-5.750775,-7.372875,-8.3711,-8.531775,-8.50205,-20.408324999999998,-8.609449999999999,-29.68925,-48.542325,-10.89885
v03.0.0,AI,G2,-9.41762857142857,-34.58054285714286,-41.84937142857143,-12.783057142857142,-8.173557142857144,-8.628357142857142,-9.512514285714287,-9.166242857142857,-9.46077142857143,-20.85167142857143,-9.4471,-34.43548571428572,-41.83382857142857,-10.877685714285715
v03.0.0,AS,A1,-11.7017875,-14.6572,-16.6159375,-12.1734625,-9.4745875,-10.795525,-14.5269,-13.974887500000001,-11.10605,-13.7046,-11.7284125,-14.655025,-16.776175,-12.199125
v03.0.0,LD,A2,-5.746421052631579,-16.527826315789476,-16.736457894736844,-6.73111052631579,-5.029436842105263,-5.4219,-6.819605263157894,-6.4732631578947375,-4.935684210526316,-8.988536842105262,-5.8623315789473684,-16.883147368421053,-16.898884210526315,-6.604531578947368
