TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,60,2946796,48.581120,53.165476,54.248440,20.842841,29.952153,97.030032,96.315089,52.328325,50.718494,48.581120,53.165476,54.248440,0.000415,47960.61,1.86,322909266702298,7610568225,133935193704759,5009440589,efd18cd61c767fe38e80032a247afafb,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,85,1418748,43.266247,50.649301,52.151413,15.734904,23.882520,96.262836,95.250620,47.058996,46.034442,43.266247,50.649301,52.151413,0.003178,46326.36,1.70,317959120614925,6523757410,129376002111359,4686280274,9f12c389d8ba1ab8fba96dc18cdc32ff,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,110,591842,39.119489,48.034540,49.933609,12.022759,18.586467,94.086183,92.674980,40.598768,42.308354,39.119489,48.034540,49.933609,0.028112,34992.41,1.52,242249557494862,5028456219,97718096420545,4366923032,f6fc26cfbfc3399bda13c59317586946,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,135,229453,35.944620,45.252522,47.510632,9.676875,15.238752,87.454501,85.550747,35.519402,39.402641,35.944620,45.252522,47.510632,0.116683,48995.55,1.08,275120139947264,3942757994,127291273464190,3016129586,b6e5c4eb7dbdaf2958fb8362c93c274b,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,160,97308,33.313324,42.226884,44.760622,8.244856,12.722035,73.386247,71.312554,31.470695,36.936771,33.313324,42.226884,44.760622,0.273232,25255.85,0.98,141257864712538,3871651319,65553435178150,2869136013,2f35aaf797c53abe3c481bf5a12be074,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,185,40764,30.509621,38.918973,41.606689,6.928748,10.065179,54.790512,52.705965,27.519165,34.266149,30.509621,38.918973,41.606689,1.308629,11776.34,0.93,64601317814891,3602506448,30489012574563,2798401005,d8769ef8742fb35b96706f7c222329bb,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,60,6985243,48.958487,52.037378,52.632344,21.617808,30.241738,96.641052,95.710559,52.109083,51.455484,48.958487,52.037378,52.632344,0.000097,107571.80,3.72,735095829528485,16381114462,300404965398373,10618336443,5a6f06fb077b518fd4e3d0448f66d17f,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,85,3751735,43.478818,49.354680,50.122445,16.245968,24.444214,95.503843,94.191669,47.368740,46.557215,43.478818,49.354680,50.122445,0.000598,101126.09,4.06,716454450915351,16522210052,282438080066467,11459001472,f69771870b91b166a14d7e351859d29f,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,110,1391413,38.452600,46.611488,47.442540,11.390605,18.719094,92.384561,90.657842,41.200213,41.983048,38.452600,46.611488,47.442540,0.001474,81704.13,3.29,577873543928106,12029825702,228192218297095,9328530464,970c082f37534f9ae9baf3c51632ec86,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,135,418768,35.297137,43.664013,44.536164,8.827134,15.213158,84.864835,82.700452,36.169828,38.926552,35.297137,43.664013,44.536164,0.479969,82306.06,2.02,576184872469205,7969199447,229863349449706,5612807135,915407a6c3090c5f2ea3989c08fcf52a,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,160,186449,33.390036,40.486232,41.377750,7.910758,13.277277,69.988466,67.595570,32.213950,36.928523,33.390036,40.486232,41.377750,0.585276,40825.32,1.86,281328718885918,8046383041,114005985539685,5239553353,54cfc4b063c9c7bfd5ce938172993b67,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,185,80600,30.940435,37.100610,37.930029,6.874553,10.864974,47.690834,45.517128,28.101678,34.488900,30.940435,37.100610,37.930029,0.420485,23756.24,1.53,129819590979127,7014256098,61661433557599,4311420042,b2af5b8c5eb723f15b40004e6b963dab,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,60,5234787,48.900877,55.893760,55.536298,19.681056,27.901113,96.337642,95.523662,50.060458,50.380692,48.900877,55.893760,55.536298,0.153054,147618.45,3.69,823388685742362,14901667471,380661586580510,10048960453,647b4ba1e351409faf3374243f67f607,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,85,1868547,43.483169,54.014784,53.488925,14.206098,21.762888,95.237813,94.078227,45.144847,45.426823,43.483169,54.014784,53.488925,0.969022,130753.39,2.64,735508786313571,9877641418,336898448116881,7277830201,9b9dfd3d502aae6fb333667fc7476edf,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,110,362430,40.484700,52.012157,51.336865,11.374508,17.990301,92.321547,90.765638,41.123580,42.569792,40.484700,52.012157,51.336865,5.766651,31043.80,1.94,212678060093797,7915270302,86694207460288,5620651465,5256aabe05708bc84e79980f83b800f3,
